year,entry_time,exit_time,direction,pnl,win
2023,2023-01-03 12:00:00+00:00,2023-01-03 13:00:00+00:00,,-96.57064555644268,False
2023,2023-01-03 13:20:00+00:00,2023-01-03 14:10:00+00:00,,-93.75303636251529,False
2023,2023-01-04 10:45:00+00:00,2023-01-04 12:20:00+00:00,,-13.268757092197845,False
2023,2023-01-04 13:00:00+00:00,2023-01-04 14:35:00+00:00,,308.3791693215276,True
2023,2023-01-04 14:00:00+00:00,2023-01-04 14:30:00+00:00,,-97.19454134928756,False
2023,2023-01-04 15:10:00+00:00,2023-01-04 16:30:00+00:00,,312.0857259736564,True
2023,2023-01-04 16:10:00+00:00,2023-01-04 19:00:00+00:00,,-93.15545704866564,False
2023,2023-01-04 19:25:00+00:00,2023-01-05 12:30:00+00:00,,312.3995295080714,True
2023,2023-01-05 00:00:00+00:00,2023-01-05 09:00:00+00:00,,-13.774637016178964,False
2023,2023-01-05 09:15:00+00:00,2023-01-05 10:00:00+00:00,,-13.468777848335417,False
2023,2023-01-05 11:10:00+00:00,2023-01-05 12:30:00+00:00,,-13.413708758192971,False
2023,2023-01-05 20:00:00+00:00,2023-01-06 13:20:00+00:00,,310.8828255982922,True
2023,2023-01-09 12:00:00+00:00,2023-01-09 12:30:00+00:00,,-13.797005519276162,False
2023,2023-01-09 13:00:00+00:00,2023-01-09 13:20:00+00:00,,-98.5847341393262,False
2023,2023-01-09 14:30:00+00:00,2023-01-09 14:40:00+00:00,,-96.98806819264787,False
2023,2023-01-09 20:00:00+00:00,2023-01-10 00:15:00+00:00,,310.43916769493944,True
2023,2023-01-09 21:15:00+00:00,2023-01-10 12:15:00+00:00,,310.16560687519626,True
2023,2023-01-09 22:15:00+00:00,2023-01-10 11:35:00+00:00,,40.890016811733794,True
2023,2023-01-10 12:15:00+00:00,2023-01-10 12:50:00+00:00,,-100.13713097783089,False
2023,2023-01-10 13:15:00+00:00,2023-01-10 14:00:00+00:00,,308.358855117631,True
2023,2023-01-10 15:40:00+00:00,2023-01-10 18:40:00+00:00,,312.23838801828384,True
2023,2023-01-10 17:30:00+00:00,2023-01-10 20:55:00+00:00,,311.20235223211625,True
2023,2023-01-10 18:30:00+00:00,2023-01-11 00:15:00+00:00,,310.3919925507634,True
2023,2023-01-11 00:40:00+00:00,2023-01-11 09:00:00+00:00,,-14.531665361786636,False
2023,2023-01-11 16:00:00+00:00,2023-01-11 18:00:00+00:00,,310.2359408623819,True
2023,2023-01-11 17:00:00+00:00,2023-01-11 19:35:00+00:00,,308.8620008175652,True
2023,2023-01-11 18:15:00+00:00,2023-01-11 20:15:00+00:00,,309.2535702947022,True
2023,2023-01-11 20:00:00+00:00,2023-01-11 20:40:00+00:00,,-97.31831146919536,False
2023,2023-01-12 00:35:00+00:00,2023-01-12 09:00:00+00:00,,38.75959933451264,True
2023,2023-01-12 09:05:00+00:00,2023-01-12 10:10:00+00:00,,-14.832780411738582,False
2023,2023-01-12 10:05:00+00:00,2023-01-12 11:30:00+00:00,,39.58213179333135,True
2023,2023-01-12 11:10:00+00:00,2023-01-12 12:05:00+00:00,,39.09955923724421,True
2023,2023-01-12 14:40:00+00:00,2023-01-12 17:25:00+00:00,,312.99368069373725,True
2023,2023-01-12 18:25:00+00:00,2023-01-13 11:50:00+00:00,,-93.50641027940155,False
2023,2023-01-12 20:15:00+00:00,2023-01-13 11:35:00+00:00,,-94.02190617598082,False
2023,2023-01-13 00:40:00+00:00,2023-01-13 09:00:00+00:00,,-14.467318006771674,False
2023,2023-01-13 13:00:00+00:00,2023-01-13 15:00:00+00:00,,310.85513504313224,True
2023,2023-01-13 14:00:00+00:00,2023-01-13 14:45:00+00:00,,309.7064900427476,True
2023,2023-01-13 15:00:00+00:00,2023-01-13 18:40:00+00:00,,311.24212967344425,True
2023,2023-01-13 16:10:00+00:00,2023-01-13 20:00:00+00:00,,311.1147796390526,True
2023,2023-01-13 17:10:00+00:00,2023-01-13 20:10:00+00:00,,310.40541605365854,True
2023,2023-01-13 18:15:00+00:00,2023-01-13 19:00:00+00:00,,309.0146695742842,True
2023,2023-01-13 20:00:00+00:00,2023-01-17 09:00:00+00:00,,-96.63558166681534,False
2023,2023-01-17 09:20:00+00:00,2023-01-17 10:55:00+00:00,,40.544752548791884,True
2023,2023-01-17 10:40:00+00:00,2023-01-17 12:25:00+00:00,,40.28390350395963,True
2023,2023-01-17 11:50:00+00:00,2023-01-17 12:25:00+00:00,,39.49576286838661,True
2023,2023-01-17 13:00:00+00:00,2023-01-17 13:30:00+00:00,,305.2678613808862,True
2023,2023-01-17 16:10:00+00:00,2023-01-17 23:30:00+00:00,,-94.22166574084487,False
2023,2023-01-17 17:25:00+00:00,2023-01-17 23:00:00+00:00,,-95.32097210708376,False
2023,2023-01-17 23:40:00+00:00,2023-01-18 09:00:00+00:00,,40.10423096153661,True
2023,2023-01-18 00:40:00+00:00,2023-01-18 09:00:00+00:00,,39.73347919088376,True
2023,2023-01-18 23:00:00+00:00,2023-01-19 00:05:00+00:00,,-14.244957207435272,False
2023,2023-01-20 13:00:00+00:00,2023-01-20 14:30:00+00:00,,307.2522512978243,True
2023,2023-01-20 22:40:00+00:00,2023-01-23 09:00:00+00:00,,307.8413070190369,True
2023,2023-01-23 09:40:00+00:00,2023-01-23 12:40:00+00:00,,-95.16183904785618,False
2023,2023-01-23 12:00:00+00:00,2023-01-23 12:35:00+00:00,,-13.523072796813628,False
2023,2023-01-23 13:15:00+00:00,2023-01-23 14:30:00+00:00,,306.526868152827,True
2023,2023-01-24 11:10:00+00:00,2023-01-24 12:35:00+00:00,,-14.072357872983112,False
2023,2023-01-24 13:40:00+00:00,2023-01-24 14:30:00+00:00,,-98.81985933311387,False
2023,2023-01-24 15:15:00+00:00,2023-01-24 21:00:00+00:00,,311.71448791511824,True
2023,2023-01-24 17:00:00+00:00,2023-01-24 21:00:00+00:00,,310.9550428256101,True
2023,2023-01-24 18:00:00+00:00,2023-01-24 21:00:00+00:00,,310.0235903160583,True
2023,2023-01-25 10:10:00+00:00,2023-01-25 13:00:00+00:00,,305.12352607536474,True
2023,2023-01-25 11:55:00+00:00,2023-01-25 13:00:00+00:00,,-13.641462616242205,False
2023,2023-01-26 16:10:00+00:00,2023-01-26 17:00:00+00:00,,-92.92164008511989,False
2023,2023-01-26 17:10:00+00:00,2023-01-26 18:35:00+00:00,,-93.45612797680869,False
2023,2023-01-27 00:20:00+00:00,2023-01-27 09:00:00+00:00,,40.08556552833938,True
2023,2023-01-27 09:00:00+00:00,2023-01-27 09:50:00+00:00,,-13.697855482180028,False
2023,2023-01-27 13:00:00+00:00,2023-01-27 13:25:00+00:00,,-99.65120245849975,False
2023,2023-01-27 17:15:00+00:00,2023-01-27 19:15:00+00:00,,-94.57775797314265,False
2023,2023-01-27 20:50:00+00:00,2023-01-30 09:00:00+00:00,,309.97847859116354,True
2023,2023-01-27 21:50:00+00:00,2023-01-30 09:00:00+00:00,,307.0468022843727,True
2023,2023-01-27 22:50:00+00:00,2023-01-30 09:00:00+00:00,,40.07495486554467,True
2023,2023-01-30 11:10:00+00:00,2023-01-30 12:30:00+00:00,,-13.538563098839237,False
2023,2023-01-31 09:15:00+00:00,2023-01-31 10:35:00+00:00,,-99.40150598464362,False
2023,2023-01-31 12:05:00+00:00,2023-01-31 13:00:00+00:00,,-99.31185648204597,False
2023,2023-01-31 13:05:00+00:00,2023-01-31 13:35:00+00:00,,308.85207071198204,True
2023,2023-01-31 18:15:00+00:00,2023-01-31 20:45:00+00:00,,308.93120190048876,True
2023,2023-01-31 20:15:00+00:00,2023-01-31 20:45:00+00:00,,307.78253782775124,True
2023,2023-01-31 23:30:00+00:00,2023-02-01 00:15:00+00:00,,-13.785015461746854,False
2023,2023-03-01 23:00:00+00:00,2023-03-02 00:00:00+00:00,,-13.827913381329413,False
2023,2023-03-02 00:00:00+00:00,2023-03-02 00:15:00+00:00,,-14.535368062385347,False
2023,2023-03-02 19:00:00+00:00,2023-03-02 20:00:00+00:00,,-94.81910607114332,False
2023,2023-03-02 20:45:00+00:00,2023-03-03 10:15:00+00:00,,-94.89988075650729,False
2023,2023-03-03 16:55:00+00:00,2023-03-03 17:45:00+00:00,,-95.23543300560974,False
2023,2023-03-03 17:55:00+00:00,2023-03-03 19:10:00+00:00,,-96.9957454850446,False
2023,2023-03-06 13:40:00+00:00,2023-03-06 14:40:00+00:00,,-99.60248671242579,False
2023,2023-03-06 14:40:00+00:00,2023-03-06 15:05:00+00:00,,-97.63974913876382,False
2023,2023-03-07 19:55:00+00:00,2023-03-08 11:10:00+00:00,,309.2179924258874,True
2023,2023-03-10 18:45:00+00:00,2023-03-10 19:45:00+00:00,,311.9704572664106,True
2023,2023-03-10 21:00:00+00:00,2023-03-13 08:00:00+00:00,,313.12325881814814,True
2023,2023-03-10 22:25:00+00:00,2023-03-13 08:00:00+00:00,,41.43887974279382,True
2023,2023-03-15 08:30:00+00:00,2023-03-15 09:10:00+00:00,,-13.20916852564074,False
2023,2023-03-15 12:35:00+00:00,2023-03-15 18:25:00+00:00,,313.3104453373996,True
2023,2023-03-16 13:30:00+00:00,2023-03-16 14:45:00+00:00,,311.4110697330771,True
2023,2023-03-17 18:25:00+00:00,2023-03-20 08:00:00+00:00,,-93.57760669122631,False
2023,2023-03-20 23:15:00+00:00,2023-03-21 08:00:00+00:00,,39.72224670101048,True
2023,2023-03-21 14:50:00+00:00,2023-03-21 19:00:00+00:00,,310.4983707651651,True
2023,2023-03-21 15:50:00+00:00,2023-03-21 19:00:00+00:00,,310.329814872536,True
2023,2023-03-21 16:50:00+00:00,2023-03-21 18:55:00+00:00,,309.33187193325966,True
2023,2023-03-21 17:55:00+00:00,2023-03-21 18:55:00+00:00,,308.4510655288232,True
2023,2023-03-21 18:55:00+00:00,2023-03-21 19:40:00+00:00,,308.1714388600697,True
2023,2023-03-21 20:00:00+00:00,2023-03-22 08:00:00+00:00,,-94.85708049089263,False
2023,2023-03-21 22:05:00+00:00,2023-03-22 08:00:00+00:00,,-14.088496322512396,False
2023,2023-03-21 23:10:00+00:00,2023-03-22 08:00:00+00:00,,-15.481511403458995,False
2023,2023-03-22 08:15:00+00:00,2023-03-22 09:20:00+00:00,,302.3116922307379,True
2023,2023-03-22 09:15:00+00:00,2023-03-22 10:50:00+00:00,,301.4046384396985,True
2023,2023-03-22 12:10:00+00:00,2023-03-22 13:30:00+00:00,,-99.38080424416333,False
2023,2023-03-22 13:30:00+00:00,2023-03-22 14:20:00+00:00,,305.56320434016914,True
2023,2023-03-22 20:35:00+00:00,2023-03-23 14:00:00+00:00,,312.6832913334641,True
2023,2023-03-23 10:20:00+00:00,2023-03-23 11:05:00+00:00,,40.87549752363999,True
2023,2023-03-23 12:00:00+00:00,2023-03-23 13:30:00+00:00,,308.51602648481486,True
2023,2023-03-23 13:00:00+00:00,2023-03-23 13:30:00+00:00,,308.5025303668222,True
2023,2023-03-24 12:05:00+00:00,2023-03-24 14:30:00+00:00,,312.1143074309391,True
2023,2023-03-24 18:50:00+00:00,2023-03-27 08:00:00+00:00,,310.94096510667316,True
2023,2023-03-24 20:00:00+00:00,2023-03-27 10:45:00+00:00,,311.2088548068216,True
2023,2023-03-27 23:50:00+00:00,2023-03-28 08:00:00+00:00,,-15.561847240830518,False
2023,2023-04-04 20:00:00+00:00,2023-04-05 08:00:00+00:00,,-95.87046619616787,False
2023,2023-04-04 21:25:00+00:00,2023-04-05 08:00:00+00:00,,-13.828152291845228,False
2023,2023-04-04 22:25:00+00:00,2023-04-05 08:00:00+00:00,,-14.649087568298427,False
2023,2023-04-04 23:30:00+00:00,2023-04-05 08:00:00+00:00,,-15.522580981131775,False
2023,2023-04-05 09:20:00+00:00,2023-04-05 11:30:00+00:00,,40.05258016196524,True
2023,2023-04-05 10:40:00+00:00,2023-04-05 11:30:00+00:00,,39.284874790049514,True
2023,2023-04-05 12:45:00+00:00,2023-04-05 14:00:00+00:00,,-99.31588360547691,False
2023,2023-04-05 14:50:00+00:00,2023-04-05 16:25:00+00:00,,-95.30140746304893,False
2023,2023-04-05 16:25:00+00:00,2023-04-05 18:05:00+00:00,,309.22613670138014,True
2023,2023-04-05 17:45:00+00:00,2023-04-05 19:55:00+00:00,,307.90409510535727,True
2023,2023-04-05 19:05:00+00:00,2023-04-06 12:00:00+00:00,,-97.00885256477753,False
2023,2023-04-05 22:00:00+00:00,2023-04-06 08:00:00+00:00,,39.57670526095524,True
2023,2023-04-05 23:40:00+00:00,2023-04-06 08:00:00+00:00,,37.55614389637224,True
2023,2023-04-06 08:20:00+00:00,2023-04-06 09:20:00+00:00,,-14.74683593676457,False
2023,2023-04-06 09:20:00+00:00,2023-04-06 09:55:00+00:00,,-15.15565106479319,False
2023,2023-04-06 10:20:00+00:00,2023-04-06 11:30:00+00:00,,297.02374490038085,True
2023,2023-04-06 13:55:00+00:00,2023-04-06 15:20:00+00:00,,307.7748856551518,True
2023,2023-04-06 14:55:00+00:00,2023-04-06 15:45:00+00:00,,308.9468840748857,True
2023,2023-04-06 15:55:00+00:00,2023-04-06 18:30:00+00:00,,308.42807711618025,True
2023,2023-04-06 17:05:00+00:00,2023-04-06 19:20:00+00:00,,-97.03043915881902,False
2023,2023-04-06 19:15:00+00:00,2023-04-10 11:30:00+00:00,,-98.94871491416913,False
2023,2023-04-06 22:05:00+00:00,2023-04-10 08:05:00+00:00,,38.94471151420642,True
2023,2023-04-06 23:15:00+00:00,2023-04-10 08:00:00+00:00,,37.394633321918015,True
2023,2023-04-10 11:00:00+00:00,2023-04-10 11:20:00+00:00,,-16.588385416147307,False
2023,2023-04-10 16:35:00+00:00,2023-04-10 19:55:00+00:00,,308.4734618407305,True
2023,2023-04-10 17:35:00+00:00,2023-04-10 19:55:00+00:00,,307.2747724992006,True
2023,2023-04-10 18:35:00+00:00,2023-04-10 20:00:00+00:00,,306.78070362661856,True
2023,2023-04-10 19:45:00+00:00,2023-04-11 08:20:00+00:00,,306.89520733179194,True
2023,2023-04-10 21:10:00+00:00,2023-04-11 09:40:00+00:00,,304.226737821683,True
2023,2023-04-10 22:10:00+00:00,2023-04-11 09:00:00+00:00,,39.58947080913731,True
2023,2023-04-11 14:45:00+00:00,2023-04-11 17:05:00+00:00,,307.8425959182009,True
2023,2023-04-13 12:00:00+00:00,2023-04-13 12:30:00+00:00,,304.6677273660797,True
2023,2023-04-13 13:35:00+00:00,2023-04-13 13:55:00+00:00,,-96.97135643204015,False
2023,2023-04-13 16:00:00+00:00,2023-04-13 17:40:00+00:00,,308.6581150977502,True
2023,2023-04-13 17:10:00+00:00,2023-04-13 18:10:00+00:00,,307.5645734099481,True
2023,2023-04-14 09:00:00+00:00,2023-04-14 10:10:00+00:00,,-15.160305288183975,False
2023,2023-04-14 14:20:00+00:00,2023-04-14 15:05:00+00:00,,-93.99714206435002,False
2023,2023-04-14 16:45:00+00:00,2023-04-14 18:30:00+00:00,,309.6193840494273,True
2023,2023-04-14 19:35:00+00:00,2023-04-17 15:30:00+00:00,,-95.71621577608354,False
2023,2023-04-17 15:35:00+00:00,2023-04-17 19:05:00+00:00,,309.54175775337706,True
2023,2023-04-17 16:35:00+00:00,2023-04-17 17:55:00+00:00,,-96.52278676358334,False
2023,2023-04-17 17:55:00+00:00,2023-04-17 18:40:00+00:00,,307.134278204498,True
2023,2023-04-18 14:30:00+00:00,2023-04-18 19:55:00+00:00,,309.07141159117594,True
2023,2023-04-18 15:35:00+00:00,2023-04-18 18:35:00+00:00,,309.67156671618477,True
2023,2023-04-19 12:00:00+00:00,2023-04-19 12:45:00+00:00,,-97.47430230617995,False
2023,2023-04-19 13:00:00+00:00,2023-04-19 14:10:00+00:00,,305.9425664508013,True
2023,2023-04-19 14:00:00+00:00,2023-04-19 15:55:00+00:00,,307.0540387681392,True
2023,2023-04-24 17:55:00+00:00,2023-04-24 19:10:00+00:00,,-99.9735707149173,False
2023,2023-04-24 23:55:00+00:00,2023-04-25 08:00:00+00:00,,37.94701483282639,True
2023,2023-04-25 14:00:00+00:00,2023-04-25 15:55:00+00:00,,308.6028246743428,True
2023,2023-04-25 15:20:00+00:00,2023-04-25 17:10:00+00:00,,308.8296869571842,True
2023,2023-04-25 16:20:00+00:00,2023-04-25 17:10:00+00:00,,307.4411405263982,True
2023,2023-04-25 23:00:00+00:00,2023-04-25 23:30:00+00:00,,-13.436170000757127,False
2023,2023-04-26 08:45:00+00:00,2023-04-26 10:30:00+00:00,,40.49603185305326,True
2023,2023-04-26 10:00:00+00:00,2023-04-26 10:55:00+00:00,,304.12975251439633,True
2023,2023-04-26 16:00:00+00:00,2023-04-26 17:20:00+00:00,,308.76416885694437,True
2023,2023-04-26 17:00:00+00:00,2023-04-26 17:45:00+00:00,,308.03290155579504,True
2023,2023-04-27 09:40:00+00:00,2023-04-27 11:00:00+00:00,,-14.698732191015562,False
2023,2023-04-27 20:15:00+00:00,2023-04-28 08:25:00+00:00,,310.37106406299677,True
2023,2023-04-27 21:15:00+00:00,2023-04-28 08:00:00+00:00,,308.2608042115655,True
2023,2023-04-27 22:15:00+00:00,2023-04-28 08:25:00+00:00,,307.8476029601046,True
2023,2023-04-27 23:15:00+00:00,2023-04-28 08:00:00+00:00,,304.4029507605551,True
2023,2023-04-28 18:10:00+00:00,2023-04-28 19:10:00+00:00,,-96.0878985818792,False
2023,2023-04-28 19:55:00+00:00,2023-05-01 13:45:00+00:00,,-95.45369229154306,False
2023,2023-05-01 16:35:00+00:00,2023-05-01 18:30:00+00:00,,308.1270450710261,True
2023,2023-05-02 18:20:00+00:00,2023-05-03 08:40:00+00:00,,309.4786765248984,True
2023,2023-05-02 19:30:00+00:00,2023-05-03 13:50:00+00:00,,309.64051249506394,True
2023,2023-05-02 21:35:00+00:00,2023-05-03 08:00:00+00:00,,40.35498411285311,True
2023,2023-05-02 22:35:00+00:00,2023-05-03 08:00:00+00:00,,39.69679899398596,True
2023,2023-05-02 23:35:00+00:00,2023-05-03 08:00:00+00:00,,38.592055880394355,True
2023,2023-05-03 08:05:00+00:00,2023-05-03 10:05:00+00:00,,39.319374749947016,True
2023,2023-05-03 16:15:00+00:00,2023-05-03 17:25:00+00:00,,308.2786586674908,True
2023,2023-05-05 19:10:00+00:00,2023-05-08 12:05:00+00:00,,-97.88116269349774,False
2023,2023-05-05 20:10:00+00:00,2023-05-08 08:15:00+00:00,,-97.11391712613985,False
2023,2023-05-05 21:40:00+00:00,2023-05-08 08:00:00+00:00,,-13.806843030567588,False
2023,2023-05-08 18:40:00+00:00,2023-05-09 08:15:00+00:00,,307.51510190840764,True
2023,2023-05-08 19:45:00+00:00,2023-05-09 08:10:00+00:00,,306.5486691109172,True
2023,2023-05-08 21:05:00+00:00,2023-05-09 08:00:00+00:00,,302.06956034407284,True
2023,2023-05-08 22:05:00+00:00,2023-05-09 08:00:00+00:00,,39.3789677501568,True
2023,2023-05-08 23:05:00+00:00,2023-05-09 08:00:00+00:00,,37.85067994008937,True
2023,2023-05-09 08:50:00+00:00,2023-05-09 11:30:00+00:00,,39.448298015627124,True
2023,2023-05-09 19:00:00+00:00,2023-05-10 08:00:00+00:00,,305.8677858281428,True
2023,2023-05-09 20:00:00+00:00,2023-05-10 08:00:00+00:00,,306.2177631921007,True
2023,2023-05-09 22:20:00+00:00,2023-05-09 23:40:00+00:00,,-14.38011520530655,False
2023,2023-05-09 23:45:00+00:00,2023-05-10 08:00:00+00:00,,38.48853313257195,True
2023,2023-05-10 19:30:00+00:00,2023-05-11 08:00:00+00:00,,-95.14888591654508,False
2023,2023-05-11 21:30:00+00:00,2023-05-12 08:00:00+00:00,,40.05635254027057,True
2023,2023-05-11 23:35:00+00:00,2023-05-12 08:00:00+00:00,,38.72604692812562,True
2023,2023-05-12 19:30:00+00:00,2023-05-15 08:00:00+00:00,,308.3606044735771,True
2023,2023-05-12 20:30:00+00:00,2023-05-15 08:00:00+00:00,,307.6150167141927,True
2023,2023-05-12 21:30:00+00:00,2023-05-15 08:00:00+00:00,,40.52904025193125,True
2023,2023-05-16 21:50:00+00:00,2023-05-17 08:05:00+00:00,,40.31404296981496,True
2023,2023-05-16 22:50:00+00:00,2023-05-17 08:05:00+00:00,,39.85705613049941,True
2023,2023-05-16 23:50:00+00:00,2023-05-17 08:05:00+00:00,,38.925835784944354,True
2023,2023-05-17 16:00:00+00:00,2023-05-17 16:45:00+00:00,,308.6724469909738,True
2023,2023-05-18 16:10:00+00:00,2023-05-18 17:45:00+00:00,,-94.77555566270296,False
2023,2023-05-18 17:55:00+00:00,2023-05-18 19:00:00+00:00,,309.9359573179562,True
2023,2023-05-18 18:55:00+00:00,2023-05-18 19:40:00+00:00,,308.628573689421,True
2023,2023-05-18 20:00:00+00:00,2023-05-19 12:30:00+00:00,,309.163356065246,True
2023,2023-05-18 23:55:00+00:00,2023-05-19 08:00:00+00:00,,-14.439791024997206,False
2023,2023-05-19 08:40:00+00:00,2023-05-19 10:10:00+00:00,,-14.02920953677416,False
2023,2023-05-19 18:10:00+00:00,2023-05-22 13:30:00+00:00,,308.97004060091604,True
2023,2023-05-22 22:00:00+00:00,2023-05-22 23:00:00+00:00,,39.35943726141403,True
2023,2023-05-25 19:50:00+00:00,2023-05-26 10:45:00+00:00,,-94.87497877854672,False
2023,2023-05-25 20:55:00+00:00,2023-05-26 10:30:00+00:00,,-13.13708710677008,False
2023,2023-05-25 22:00:00+00:00,2023-05-26 10:30:00+00:00,,-13.617362045500261,False
2023,2023-05-25 23:00:00+00:00,2023-05-26 08:15:00+00:00,,-14.04386772996299,False
2023,2023-05-26 09:05:00+00:00,2023-05-26 10:20:00+00:00,,-14.327796258526698,False
2023,2023-05-31 20:45:00+00:00,2023-06-01 08:45:00+00:00,,307.5065164807781,True
2023,2023-05-31 22:00:00+00:00,2023-06-01 08:00:00+00:00,,40.24189830808417,True
2023,2023-05-31 23:10:00+00:00,2023-06-01 08:00:00+00:00,,39.601166282005934,True
2023,2023-07-03 12:00:00+00:00,2023-07-03 13:25:00+00:00,,-104.16671932917467,False
2023,2023-07-03 13:35:00+00:00,2023-07-03 15:55:00+00:00,,301.14504626986786,True
